,source_id,source_lat,source_lon,type,ipcc_sector,number_overflights,source_persistence,confidence_in_persistence,qsource,sigma_qsource
632,P00641,31.857882,-103.897878,compressor,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,21.8989987285714,13.9896368242857
633,P00642,31.83374088,-103.899488,processing,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,22.0650804714286,13.6724343285714
634,P00643,32.000315,-104.009818,compressor,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,11.5157270375,7.84459279
635,P00644,32.10831396,-104.0980889,well,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,20.8714441285714,10.2524650471429
636,P00645,32.12496081,-104.1191681,compressor,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,8.47750623875,3.00711785
637,P00646,31.68452531,-103.8388638,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,37.48328464,12.34166998
638,P00647,31.506246,-103.652357,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,71.1680626555556,28.8340243666667
639,P00648,31.808748,-103.903858,processing,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,49.3569305222222,23.1766927555556
640,P00649,32.123046015,-104.2120685,tank,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,44.2554042545455,15.6939066036364
641,P00650,31.66836525,-103.8830406,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,49.8585607111111,18.4294639888889
642,P00651,31.770047,-103.944739,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,35.8031731777778,19.4321266444444
643,P00652,31.940429,-104.067055,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,42.0405052444444,27.8951607
644,P00653,31.874994335,-104.09110265,tank,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,122.514056555556,33.1823468411111
645,P00654,31.867133,-104.049577,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,126.034729875,45.344977125
646,P00655,31.642416,-103.859153,compressor,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,95.3675457272727,40.8570054090909
647,P00656,31.599558,-103.836367,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,91.7632913625,60.366352425
648,P00657,31.906157,-103.159754,pipeline,1B2 Oil & Natural Gas,3,1.0,0.578125,272.725830366667,91.1729969133333
649,P00658,31.898234,-103.17731,pipeline,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,171.860670766667,77.00584054
650,P00659,31.746297,-103.398774666667,tank,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,191.947552778571,71.9011202071429
651,P00660,31.623314,-103.649124,compressor,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,42.4591672666667,29.4529183
652,P00661,31.9265926666667,-103.037078333333,tank,1B2 Oil & Natural Gas,3,1.0,0.578125,248.631422766667,47.6024020233333
653,P00662,31.9437203333333,-103.036847666667,pipeline,1B2 Oil & Natural Gas,3,1.0,0.578125,332.240905133333,164.471069266667
654,P00663,31.947893,-103.044515,processing,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,309.992844433333,73.61868448
655,P00664,31.9388859333333,-103.041854,pipeline,1B2 Oil & Natural Gas,3,1.0,0.578125,232.1784477,61.5704736833333
656,P00665,31.9442863,-103.0509861,well,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,87.0559906,31.00230208
657,P00666,31.936772,-103.0487815,pipeline,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,251.02707175,65.5747610116667
658,P00667,31.935511,-103.048348666667,pipeline,1B2 Oil & Natural Gas,3,1.0,0.578125,395.8015444,81.3660530333333
659,P00668,31.6568405,-103.5313105,pipeline,1B2 Oil & Natural Gas,6,0.333333333333333,0.822021484375,52.0658946333333,13.1675360916667
660,P00669,31.729969,-103.418773,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,22.4892424,1.274040575
661,P00670,31.964773,-103.494841,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,227.960060454545,50.4939738818182
662,P00671,32.262836,-103.781559,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,74.11909568,19.38453315
663,P00672,31.869178,-103.451175,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,40.1556236,7.900435738
664,P00673,32.25697501,-103.8164747,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,13.2269252777778,6.70156261888889
665,P00674,31.908575,-103.538781,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,30.2037501454545,15.3550987181818
666,P00675,32.1587363133333,-103.7457465,pipeline,1B2 Oil & Natural Gas,10,0.3,0.943686485290527,44.98845801,12.268752325
667,P00676,32.101988975,-103.73870345,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,49.89062434,20.157861512
668,P00677,32.06481398,-103.728748,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,15.01681728,0.6252861766
669,P00678,32.050335,-103.698815,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,29.19874931,5.788190974
670,P00679,31.952939,-103.604263,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,58.39427456,31.49874545
671,P00680,31.777703,-103.504597,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,22.77878092,8.505222242
672,P00681,31.978083945,-103.64165685,tank,1B2 Oil & Natural Gas,12,0.333333333333333,0.968323647975922,115.350901783333,39.4103294391667
673,P00682,31.799597,-103.62861,compressor,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,48.82973307,10.35107939
674,P00683,32.2677035,-104.000581,tank,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,29.8027490333333,10.5426263366667
675,P00684,31.699558345,-103.54930945,tank,1B2 Oil & Natural Gas,8,0.375,0.899887084960938,75.89130769,17.99858519875
676,P00685,32.185475596,-103.91332976,compressor,1B2 Oil & Natural Gas,9,0.555555555555556,0.924915313720703,227.0610924,83.1492495155556
677,P00686,32.2051785985714,-103.912961371429,compressor,1B2 Oil & Natural Gas,9,0.444444444444444,0.924915313720703,162.125795396296,40.4981735894444
678,P00687,32.34072743,-104.0548895,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,14.7037390555556,5.20967060555556
679,P00688,32.222239,-103.974269,compressor,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,22.88129985,6.594094384
680,P00689,31.70833768,-103.6115453,compressor,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,134.616558088889,44.757452485
681,P00690,32.26688775,-104.08377325,tank,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,109.066609755556,43.2141681111111
682,P00691,31.956225,-103.89243,,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,40.9563644333333,14.4637375555556
683,P00692,31.670235,-103.6694325,tank,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,75.0958333125,23.91262105
684,P00693,31.979628,-101.934718,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,118.38259842,72.98994122
685,P00694,31.813865,-101.918937,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,96.59645628,46.71301816
686,P00695,32.12690497,-101.85659895,well,1B2 Oil & Natural Gas,6,0.333333333333333,0.822021484375,126.525856516667,48.0915841233333
687,P00696,32.101206,-101.84171,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,196.4076615,115.986013466667
688,P00697,32.096761,-101.836621,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,149.239269308333,30.5471894333333
689,P00698,31.370769,-101.7571835,well,1B2 Oil & Natural Gas,5,0.4,0.7626953125,242.81291814,117.17762194
690,P00699,31.7300083333333,-101.794746866667,pipeline,1B2 Oil & Natural Gas,6,0.5,0.822021484375,237.23053045,49.7719935666667
691,P00700,32.1123895,-101.8009795,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,84.7017928,29.07456105
692,P00701,31.98602279,-101.8105309,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,58.3809882,19.989592316666702
693,P00702,32.435174955,-101.8307658,compressor,1B2 Oil & Natural Gas,5,0.4,0.7626953125,248.25467284,84.33598722
694,P00703,31.92292425,-101.75706925,compressor,1B2 Oil & Natural Gas,5,0.6,0.7626953125,486.10496306,237.40540474
695,P00704,31.908942,-101.771167,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,207.0118016,77.86527898
696,P00705,31.982323,-101.783225666667,pipeline,1B2 Oil & Natural Gas,5,0.6,0.7626953125,282.22857586,119.7970997
697,P00706,32.032154,-101.758871,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,50.2371595,16.92909315
698,P00707,32.2801586275,-101.782779525,compressor,1B2 Oil & Natural Gas,5,0.8,0.7626953125,291.01591516,152.77689656
699,P00708,32.350394,-101.783895,compressor,1B2 Oil & Natural Gas,4,0.25,0.68359375,241.434662975,99.1797421
700,P00709,31.63588336,-104.014098,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,14.10094947,4.536387116
701,P00710,31.803193,-104.123736,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,32.8288097888889,7.44208190333333
702,P00711,31.97124,-104.175411,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,50.73705318,20.46484713
703,P00712,31.707885,-103.958419,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,76.9143732777778,16.4408728444444
704,P00713,31.82680037,-103.9621236,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,24.82805633,10.50660314
705,P00714,31.821814,-103.960345,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,69.7796295777778,22.3570459111111
706,P00715,31.972865,-104.060866,compressor,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,41.1601539777778,8.10152759
707,P00716,31.363118,-101.7752,processing,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,1027.73492466667,225.773784833333
708,P00717,32.280933,-101.804761,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,78.7964439666667,9.27768518166667
709,P00719,31.882326,-101.866282,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,98.7442111166667,46.4577820166667
710,P00720,31.2727401,-103.1112339,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,167.752983466667,35.6501987
711,P00722,31.118826,-102.299883,pipeline,1B2 Oil & Natural Gas,1,1.0,0.25,208.6258732,125.5990206
712,P00723,31.94417554,-104.2756353,compressor,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,92.4249667666667,13.2211235666667
713,P00724,31.848695225,-104.2206596,compressor,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,91.96909105,15.45486973
714,P00725,31.745408,-104.102326,pipeline,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,34.7242831875,10.42487191375
715,P00726,32.00086574,-104.1810727,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,211.003929888889,67.7553927777778
716,P00727,31.77077731,-104.0137119,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,40.6623981666667,14.2783134
717,P00728,31.90457994,-104.0511489,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,62.2266471888889,14.4046517666667
718,P00729,31.90036641,-104.0287663,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,27.8907386333333,12.9582279666667
719,P00730,31.461736,-103.706753,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,148.675471111111,22.7070361555556
720,P00731,32.17747822,-104.2757108,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,26.31276294,9.279079688
721,P00732,31.611272,-104.014094,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,148.627551625,26.4735052625
722,P00733,32.034985,-104.222067,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,50.32400683,29.96696251
723,P00734,31.8729483333333,-104.058895333333,compressor,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,100.34427983125,46.84239128375
724,P00735,31.724197,-103.895407,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,50.6461908555556,16.7087463777778
725,P00736,31.997979,-104.154552,compressor,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,24.59690442,3.206511975
726,P00737,32.17697138,-104.2916098,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,80.78541098,20.76925496
727,P00738,31.86073146,-104.0256184,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,54.6155850111111,17.3147855666667
728,P00739,32.077855,-104.118309,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,29.1404106,6.987326806
729,P00740,32.02044228,-104.0990085,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,71.4275531181818,22.5113664454545
730,P00741,31.9144765,-104.0037165,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,70.7878116833333,31.5161827611111
731,P00742,32.07799432,-104.1058106,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,53.3728712625,16.725619625
